Dimension: 1
0.500000	0.500000
0.119048	0.119048
0.023810	0.023810
0.000000	0.000000
0.047619	0.000000
0.000000	0.047619
0.047619	0.047619
0.214286	0.023810
0.190476	0.000000
0.238095	0.000000
0.190476	0.047619
0.238095	0.047619
0.023810	0.214286
0.000000	0.190476
0.047619	0.190476
0.000000	0.238095
0.047619	0.238095
0.214286	0.214286
0.190476	0.190476
0.238095	0.190476
0.190476	0.238095
0.238095	0.238095
0.880952	0.119048
0.785714	0.023810
0.761905	0.000000
0.809524	0.000000
0.761905	0.047619
0.809524	0.047619
0.976190	0.023810
0.952381	0.000000
1.000000	0.000000
0.952381	0.047619
1.000000	0.047619
0.785714	0.214286
0.761905	0.190476
0.809524	0.190476
0.761905	0.238095
0.809524	0.238095
0.976190	0.214286
0.952381	0.190476
1.000000	0.190476
0.952381	0.238095
1.000000	0.238095
0.119048	0.880952
0.023810	0.785714
0.000000	0.761905
0.047619	0.761905
0.000000	0.809524
0.047619	0.809524
0.214286	0.785714
0.190476	0.761905
0.238095	0.761905
0.190476	0.809524
0.238095	0.809524
0.023810	0.976190
0.000000	0.952381
0.047619	0.952381
0.000000	1.000000
0.047619	1.000000
0.214286	0.976190
0.190476	0.952381
0.238095	0.952381
0.190476	1.000000
0.238095	1.000000
0.880952	0.880952
0.785714	0.785714
0.761905	0.761905
0.809524	0.761905
0.761905	0.809524
0.809524	0.809524
0.976190	0.785714
0.952381	0.761905
1.000000	0.761905
0.952381	0.809524
1.000000	0.809524
0.785714	0.976190
0.761905	0.952381
0.809524	0.952381
0.761905	1.000000
0.809524	1.000000
0.976190	0.976190
0.952381	0.952381
1.000000	0.952381
0.952381	1.000000
1.000000	1.000000
