Dimension: 4.5
0.500000	0.500000
0.280210	0.280210
0.118693	0.118693
0.000000	0.000000
0.237387	0.000000
0.000000	0.237387
0.237387	0.237387
0.441726	0.118693
0.323033	0.000000
0.560420	0.000000
0.323033	0.237387
0.560420	0.237387
0.118693	0.441726
0.000000	0.323033
0.237387	0.323033
0.000000	0.560420
0.237387	0.560420
0.441726	0.441726
0.323033	0.323033
0.560420	0.323033
0.323033	0.560420
0.560420	0.560420
0.719790	0.280210
0.558274	0.118693
0.439580	0.000000
0.676967	0.000000
0.439580	0.237387
0.676967	0.237387
0.881307	0.118693
0.762613	0.000000
1.000000	0.000000
0.762613	0.237387
1.000000	0.237387
0.558274	0.441726
0.439580	0.323033
0.676967	0.323033
0.439580	0.560420
0.676967	0.560420
0.881307	0.441726
0.762613	0.323033
1.000000	0.323033
0.762613	0.560420
1.000000	0.560420
0.280210	0.719790
0.118693	0.558274
0.000000	0.439580
0.237387	0.439580
0.000000	0.676967
0.237387	0.676967
0.441726	0.558274
0.323033	0.439580
0.560420	0.439580
0.323033	0.676967
0.560420	0.676967
0.118693	0.881307
0.000000	0.762613
0.237387	0.762613
0.000000	1.000000
0.237387	1.000000
0.441726	0.881307
0.323033	0.762613
0.560420	0.762613
0.323033	1.000000
0.560420	1.000000
0.719790	0.719790
0.558274	0.558274
0.439580	0.439580
0.676967	0.439580
0.439580	0.676967
0.676967	0.676967
0.881307	0.558274
0.762613	0.439580
1.000000	0.439580
0.762613	0.676967
1.000000	0.676967
0.558274	0.881307
0.439580	0.762613
0.676967	0.762613
0.439580	1.000000
0.676967	1.000000
0.881307	0.881307
0.762613	0.762613
1.000000	0.762613
0.762613	1.000000
1.000000	1.000000
