Dimension: 3
0.500000	0.500000
0.253307	0.253307
0.097900	0.097900
0.000000	0.000000
0.195800	0.000000
0.000000	0.195800
0.195800	0.195800
0.408714	0.097900
0.310814	0.000000
0.506614	0.000000
0.310814	0.195800
0.506614	0.195800
0.097900	0.408714
0.000000	0.310814
0.195800	0.310814
0.000000	0.506614
0.195800	0.506614
0.408714	0.408714
0.310814	0.310814
0.506614	0.310814
0.310814	0.506614
0.506614	0.506614
0.746693	0.253307
0.591286	0.097900
0.493386	0.000000
0.689186	0.000000
0.493386	0.195800
0.689186	0.195800
0.902100	0.097900
0.804200	0.000000
1.000000	0.000000
0.804200	0.195800
1.000000	0.195800
0.591286	0.408714
0.493386	0.310814
0.689186	0.310814
0.493386	0.506614
0.689186	0.506614
0.902100	0.408714
0.804200	0.310814
1.000000	0.310814
0.804200	0.506614
1.000000	0.506614
0.253307	0.746693
0.097900	0.591286
0.000000	0.493386
0.195800	0.493386
0.000000	0.689186
0.195800	0.689186
0.408714	0.591286
0.310814	0.493386
0.506614	0.493386
0.310814	0.689186
0.506614	0.689186
0.097900	0.902100
0.000000	0.804200
0.195800	0.804200
0.000000	1.000000
0.195800	1.000000
0.408714	0.902100
0.310814	0.804200
0.506614	0.804200
0.310814	1.000000
0.506614	1.000000
0.746693	0.746693
0.591286	0.591286
0.493386	0.493386
0.689186	0.493386
0.493386	0.689186
0.689186	0.689186
0.902100	0.591286
0.804200	0.493386
1.000000	0.493386
0.804200	0.689186
1.000000	0.689186
0.591286	0.902100
0.493386	0.804200
0.689186	0.804200
0.493386	1.000000
0.689186	1.000000
0.902100	0.902100
0.804200	0.804200
1.000000	0.804200
0.804200	1.000000
1.000000	1.000000
