Dimension: 7.5
0.500000	0.500000
0.301760	0.301760
0.136975	0.136975
0.000000	0.000000
0.273951	0.000000
0.000000	0.273951
0.273951	0.273951
0.466545	0.136975
0.329569	0.000000
0.603520	0.000000
0.329569	0.273951
0.603520	0.273951
0.136975	0.466545
0.000000	0.329569
0.273951	0.329569
0.000000	0.603520
0.273951	0.603520
0.466545	0.466545
0.329569	0.329569
0.603520	0.329569
0.329569	0.603520
0.603520	0.603520
0.698240	0.301760
0.533455	0.136975
0.396480	0.000000
0.670431	0.000000
0.396480	0.273951
0.670431	0.273951
0.863025	0.136975
0.726049	0.000000
1.000000	0.000000
0.726049	0.273951
1.000000	0.273951
0.533455	0.466545
0.396480	0.329569
0.670431	0.329569
0.396480	0.603520
0.670431	0.603520
0.863025	0.466545
0.726049	0.329569
1.000000	0.329569
0.726049	0.603520
1.000000	0.603520
0.301760	0.698240
0.136975	0.533455
0.000000	0.396480
0.273951	0.396480
0.000000	0.670431
0.273951	0.670431
0.466545	0.533455
0.329569	0.396480
0.603520	0.396480
0.329569	0.670431
0.603520	0.670431
0.136975	0.863025
0.000000	0.726049
0.273951	0.726049
0.000000	1.000000
0.273951	1.000000
0.466545	0.863025
0.329569	0.726049
0.603520	0.726049
0.329569	1.000000
0.603520	1.000000
0.698240	0.698240
0.533455	0.533455
0.396480	0.396480
0.670431	0.396480
0.396480	0.670431
0.670431	0.670431
0.863025	0.533455
0.726049	0.396480
1.000000	0.396480
0.726049	0.670431
1.000000	0.670431
0.533455	0.863025
0.396480	0.726049
0.670431	0.726049
0.396480	1.000000
0.670431	1.000000
0.863025	0.863025
0.726049	0.726049
1.000000	0.726049
0.726049	1.000000
1.000000	1.000000
