Dimension: 4
0.500000	0.500000
0.273459	0.273459
0.113270	0.113270
0.000000	0.000000
0.226541	0.000000
0.000000	0.226541
0.226541	0.226541
0.433648	0.113270
0.320377	0.000000
0.546918	0.000000
0.320377	0.226541
0.546918	0.226541
0.113270	0.433648
0.000000	0.320377
0.226541	0.320377
0.000000	0.546918
0.226541	0.546918
0.433648	0.433648
0.320377	0.320377
0.546918	0.320377
0.320377	0.546918
0.546918	0.546918
0.726541	0.273459
0.566352	0.113270
0.453082	0.000000
0.679623	0.000000
0.453082	0.226541
0.679623	0.226541
0.886730	0.113270
0.773459	0.000000
1.000000	0.000000
0.773459	0.226541
1.000000	0.226541
0.566352	0.433648
0.453082	0.320377
0.679623	0.320377
0.453082	0.546918
0.679623	0.546918
0.886730	0.433648
0.773459	0.320377
1.000000	0.320377
0.773459	0.546918
1.000000	0.546918
0.273459	0.726541
0.113270	0.566352
0.000000	0.453082
0.226541	0.453082
0.000000	0.679623
0.226541	0.679623
0.433648	0.566352
0.320377	0.453082
0.546918	0.453082
0.320377	0.679623
0.546918	0.679623
0.113270	0.886730
0.000000	0.773459
0.226541	0.773459
0.000000	1.000000
0.226541	1.000000
0.433648	0.886730
0.320377	0.773459
0.546918	0.773459
0.320377	1.000000
0.546918	1.000000
0.726541	0.726541
0.566352	0.566352
0.453082	0.453082
0.679623	0.453082
0.453082	0.679623
0.679623	0.679623
0.886730	0.566352
0.773459	0.453082
1.000000	0.453082
0.773459	0.679623
1.000000	0.679623
0.566352	0.886730
0.453082	0.773459
0.679623	0.773459
0.453082	1.000000
0.679623	1.000000
0.886730	0.886730
0.773459	0.773459
1.000000	0.773459
0.773459	1.000000
1.000000	1.000000
