Dimension: 8.5
0.500000	0.500000
0.305537	0.305537
0.140338	0.140338
0.000000	0.000000
0.280676	0.000000
0.000000	0.280676
0.280676	0.280676
0.470736	0.140338
0.330397	0.000000
0.611074	0.000000
0.330397	0.280676
0.611074	0.280676
0.140338	0.470736
0.000000	0.330397
0.280676	0.330397
0.000000	0.611074
0.280676	0.611074
0.470736	0.470736
0.330397	0.330397
0.611074	0.330397
0.330397	0.611074
0.611074	0.611074
0.694463	0.305537
0.529264	0.140338
0.388926	0.000000
0.669603	0.000000
0.388926	0.280676
0.669603	0.280676
0.859662	0.140338
0.719324	0.000000
1.000000	0.000000
0.719324	0.280676
1.000000	0.280676
0.529264	0.470736
0.388926	0.330397
0.669603	0.330397
0.388926	0.611074
0.669603	0.611074
0.859662	0.470736
0.719324	0.330397
1.000000	0.330397
0.719324	0.611074
1.000000	0.611074
0.305537	0.694463
0.140338	0.529264
0.000000	0.388926
0.280676	0.388926
0.000000	0.669603
0.280676	0.669603
0.470736	0.529264
0.330397	0.388926
0.611074	0.388926
0.330397	0.669603
0.611074	0.669603
0.140338	0.859662
0.000000	0.719324
0.280676	0.719324
0.000000	1.000000
0.280676	1.000000
0.470736	0.859662
0.330397	0.719324
0.611074	0.719324
0.330397	1.000000
0.611074	1.000000
0.694463	0.694463
0.529264	0.529264
0.388926	0.388926
0.669603	0.388926
0.388926	0.669603
0.669603	0.669603
0.859662	0.529264
0.719324	0.388926
1.000000	0.388926
0.719324	0.669603
1.000000	0.669603
0.529264	0.859662
0.388926	0.719324
0.669603	0.719324
0.388926	1.000000
0.669603	1.000000
0.859662	0.859662
0.719324	0.719324
1.000000	0.719324
0.719324	1.000000
1.000000	1.000000
