Coordinates for Barabási–Albert (BA)
0.111054	-0.024087
0.166364	0.189751
-0.379794	-0.076595
0.214942	0.254397
-0.241591	0.125345
-0.281059	0.075099
0.269753	-0.347314
0.031691	0.594360
-0.027927	0.015676
0.283747	-0.509574
-0.160460	-0.357865
-0.244053	-0.253366
-0.097926	0.401264
-0.183359	0.386836
-0.111528	-0.224895
0.179010	-0.273863
-0.377820	0.358474
0.472865	-0.024121
-0.385600	-0.286333
0.067655	-0.140457
-0.206502	0.181914
0.037920	0.378875
-0.508654	-0.047717
-0.222268	0.290577
0.347338	-0.212646
0.518369	0.253512
-0.043768	0.256359
0.661460	-0.252027
0.485951	0.136597
0.171371	-0.348852
-0.669446	0.215429
0.405376	-0.678200
0.355689	-0.380064
-0.473617	0.686111
-0.458180	0.123628
0.815325	0.042779
-0.100146	0.186003
0.235092	0.062062
0.572809	-0.114445
-0.069783	-0.593700
-0.386097	0.613433
-0.095087	-0.120220
-0.776739	0.073136
-0.296192	0.661307
0.723058	-0.130068
0.429969	0.401271
0.650199	-0.378663
0.462601	-0.270414
-0.566927	1.000000
-0.299503	-0.003491
0.108148	-0.591397
-0.515626	-0.640492
0.325278	0.216122
0.104358	0.419266
-0.694258	-0.361554
0.532723	-0.841421
0.832935	-0.674015
-0.175894	-0.496522
-0.603942	-0.279783
-0.246985	0.988416
0.470445	-0.408926
-0.228204	-0.490906
-0.614419	0.323039
0.707490	0.530647
-0.566552	0.195582
0.267459	0.553639
-0.254113	-0.761002
-0.052931	0.473711
-0.258869	0.417428
0.162456	0.555234
-0.228239	-0.930681
0.693857	0.131693
0.347095	-0.747089
0.032044	-0.822300
-0.512756	-0.396635
0.315978	0.664775
-0.802366	-0.160244
0.408221	0.490934
0.433790	0.269577
-0.883559	0.023148
-0.585826	0.566096
0.649175	-0.086527
0.600582	-0.646172
-0.693143	-0.141974
-0.079931	0.743112
